865	1364
1907	5596
893	5537
4444	5359
1155	2689
4662	5219
5276	5417
2822	3931
538	4718
757	4366
1698	3027
832	1296
908	4181
811	2290
2104	4859
1992	5029
1176	3790
1570	3930
3739	4190
3930	5061
3242	4718
3361	4922
2972	5276
1183	4706
5073	5573
1155	2972
3742	4718
3043	5537
394	3782
4443	4886
442	5029
2375	4102
387	1031
2689	5335
106	2822
431	2462
1485	1725
134	302
2926	5487
1132	4533
1992	5653
3354	3930
4673	5731
2940	4624
1466	4574
3930	5006
2334	5362
387	4706
4845	5471
2375	4515
3219	3930
3930	4567
505	3133
121	5057
2819	4922
989	3492
442	641
2071	3930
355	2533
3930	4867
695	5030
1296	5100
4666	5004
38	832
2459	3611
1890	4443
3930	3976
2045	3681
2539	4300
57	4718
1099	4767
443	5548
2640	3878
501	2045
5000	5073
672	3930
1971	3247
2202	5362
1561	4671
3497	5653
505	3931
143	932
1253	2575
2285	3875
325	4901
1099	2801
3991	5487
376	518
121	4624
627	3782
2285	2744
3739	5417
2801	3723
417	3723
4673	5459
45	4339
1696	2695
2516	4500
144	4491
835	5537
3835	4388
1944	2448
1446	5057
525	2856
1266	5596
2721	3374
473	3961
1183	3300
679	5449
832	4704
3696	5769
713	5276
641	4487
2400	4922
3835	3874
3930	4666
972	1771
3735	4572
2533	5154
355	5154
3075	4554
655	982
1511	3938
536	2940
1406	4137
3691	5459
4616	5537
1031	1907
106	505
424	3930
666	3209
3325	4426
2640	2796
420	1827
571	2348
3696	4330
1909	4190
3133	5114
5303	5487
2963	5553
2950	4802
3930	4328
4660	4955
3874	4859
2576	5362
325	2954
2384	2936
1446	4624
2461	3362
5012	5508
650	3930
4673	5110
626	3930
1570	3043
1928	4922
106	3133
2940	5731
1349	4537
1561	3134
205	5057
420	1358
1045	2334
486	3930
3739	5276
493	4155
2413	2632
493	1907
4190	5417
655	4535
655	2442
655	842
3802	3930
3492	5411
2413	5151
2413	5118
2397	4718
225	4242
1225	3696
1379	3692
3582	3835
1406	3819
4859	5731
741	5006
3361	3930
267	2806
5425	5487
835	5006
1296	3696
3691	5626
347	2516
3390	4293
655	5444
581	5537
1045	5031
2104	3582
2278	3221
1255	3141
2543	5114
144	556
783	1907
3582	5731
3582	3661
1176	4496
2304	2520
42	420
1406	3511
3399	4432
3172	3441
2576	4962
3930	4977
4388	4859
3931	5114
3665	5057
2516	5305
1446	2252
2275	3390
205	4624
1183	2526
1909	3739
1080	2533
2334	2887
1108	4388
5487	5648
4334	5029
4152	5487
955	3209
3492	3929
566	3495
1210	4379
2972	4190
5299	5487
3930	4769
4922	5603
1992	3599
2815	4660
3481	3930
2991	4169
464	2045
3930	4912
3441	4543
2312	3272
757	4938
417	4102
5000	5417
4002	4678
1150	1561
1570	2152
1561	1720
3665	4624
1561	3108
38	3696
414	1570
454	3044
1909	5276
1688	4537
893	1907
643	3930
3581	4316
3484	5690
3661	5546
106	5114
4190	5276
248	417
3930	5297
1155	5573
1900	2731
2071	4922
729	3141
2071	3134
1561	2448
2249	3775
2163	2568
3299	5577
2462	4330
3141	3583
4246	4935
1743	2689
1909	5000
5125	5487
4196	5340
3214	5206
700	5586
4339	4487
4678	5756
3811	3844
92	4217
2305	4955
129	1099
518	1019
989	2822
370	4537
3051	3184
3106	5073
536	3835
3172	4543
3599	4334
2152	3930
1364	4106
2785	4077
1073	3930
2940	4673
1159	5487
2254	3767
3782	4475
3930	4676
713	1895
2109	5653
1641	2576
3596	4718
4156	4491
5057	5626
444	4718
3283	3930
501	2731
2339	3691
892	5487
2810	3930
3278	4446
3835	5731
3782	3818
2254	4113
1971	5427
2981	4174
215	4867
1150	5596
1225	2462
4265	5537
1414	2254
1406	3964
3043	5596
2023	4718
1296	2462
2202	3662
134	545
3696	4704
3930	4693
4394	4718
2355	3930
2778	4898
355	1080
2115	3644
3300	3930
1561	4049
1570	3134
169	3930
3930	4496
233	2254
3583	4422
3425	5439
2954	5511
791	4875
2305	2815
1108	3582
2778	4622
1865	4718
4922	5775
2413	4066
387	2819
867	2192
236	655
341	860
1895	5417
4624	5626
49	78
2526	3930
1502	2731
3538	5057
1379	3988
1286	2195
515	3362
2254	5660
3739	5335
3299	5031
5335	5573
2576	3299
1895	4190
1190	3681
3011	4446
4789	5487
505	989
3134	4666
3133	3931
713	5335
1099	5340
2109	5029
618	4665
102	2420
1979	4833
387	3134
5163	5439
4002	4390
3359	5487
1287	4537
3106	5335
3390	4426
3835	5459
655	1330
1958	3930
1900	2045
3811	4950
298	3692
3172	3260
1939	4554
1370	4922
713	5417
2882	3930
546	4695
2972	5335
2842	4922
1526	3018
4630	4886
2480	2940
3930	5152
3675	3930
38	2462
1266	3043
2163	5205
3037	4838
760	5537
3812	3930
3400	3424
3930	5241
2104	4388
3063	5487
3930	3996
1895	3739
2278	3797
1523	2877
1571	3141
325	5004
2822	5411
3538	4624
4112	4574
1411	2882
857	4537
3739	5073
744	1406
1960	4641
2312	4339
1836	3909
225	4320
2322	5279
760	1907
1188	2413
503	4695
225	2452
304	757
2314	3583
3072	5130
1561	2819
1364	4518
834	2640
420	3428
1828	2478
1379	4112
4028	4739
2539	4922
2127	5487
2276	5773
2109	4339
398	709
1108	5731
2880	3878
2539	5596
398	3114
1836	1960
851	5471
1146	2972
1190	4112
3835	5110
3441	5232
2785	3978
1297	2913
655	1062
1570	4480
1717	4718
2794	2856
139	5031
2403	2516
1885	3935
347	355
655	3859
226	2348
3364	3930
312	4537
414	5471
1907	3134
3249	5756
35	1296
1890	4630
727	3159
1348	3948
1561	4959
398	3609
2462	4704
106	3931
3507	4718
2932	4922
398	2320
713	1146
4334	4339
4630	5332
355	1050
1561	1775
1710	4537
109	4706
3930	4049
3495	4756
2163	4118
851	1907
3043	3361
813	1927
3152	5398
803	5380
2163	2288
679	4077
3360	3782
2822	3929
878	3696
442	4339
2204	2846
2785	3661
1921	1992
556	2362
19	35
985	3723
3930	4103
1108	5459
1524	4718
556	4156
3390	5338
1080	5154
2370	2940
1693	4217
3948	4265
480	4576
2101	3619
325	1561
757	4712
505	5411
1895	3775
741	2778
3948	5397
1907	3043
3400	3677
1318	3404
448	4379
1620	4718
2977	4922
4859	5459
655	878
3708	5487
1348	3930
704	1401
2221	3141
3172	5232
248	4515
2731	4802
4440	5380
728	2121
2400	5596
3583	4707
4914	5180
2147	4718
4556	4695
225	587
398	4729
741	4622
4734	4955
1176	3134
493	4695
2727	4165
1852	2877
996	4718
3386	4718
2227	4537
757	2845
64	4443
2461	4209
1406	2738
2371	4982
2633	4805
4233	4901
3930	5004
1072	1493
369	1255
2634	4290
1892	3492
2420	2576
832	842
325	3802
2516	5386
4671	4695
837	5439
121	4673
501	4574
464	3692
493	2778
2815	4734
5000	5335
851	4148
3911	5487
832	2442
832	4535
2270	2559
1836	4641
248	1304
4850	4922
1108	5110
480	3821
2675	5537
2796	2880
1671	2738
2516	3262
139	2576
19	431
2413	2603
655	5389
2126	5447
3581	4482
1146	2689
1275	1817
1941	2129
848	3172
4671	5471
832	5444
288	2539
538	3141
3177	4718
1446	4077
2163	2774
1372	5597
1771	4190
2339	3835
125	356
2104	5731
493	5471
3930	4831
387	2934
4622	4695
989	5114
37	442
1216	4537
2598	4174
3930	4714
347	5154
3930	4750
193	3362
2476	2846
1587	3041
4102	5359
2413	5562
2543	3931
3276	4556
2104	5110
2280	3930
1010	4718
89	3943
355	3340
1188	4440
2413	5294
2954	5537
1561	2106
3260	3441
2677	4922
224	5487
569	5653
1594	2413
1078	3037
2235	3943
3930	4806
965	4148
505	3929
3943	4650
3300	3802
1399	2731
3587	4788
1485	2684
1155	3106
3816	4556
3334	5487
783	5658
2533	3340
2804	5487
2047	3027
398	2371
3820	3930
648	2362
3874	4388
2936	2955
480	5030
355	5305
3681	3692
141	3660
2940	3874
1770	1885
1035	1105
3771	5487
2478	5338
1561	2842
1900	4574
1031	4666
1740	4537
387	4622
4922	5397
2640	4137
1037	1852
5114	5411
1930	3072
2012	4537
4543	5232
2887	4165
1869	4181
4707	5487
655	2589
414	4671
1413	1852
1100	5487
424	3269
1266	4671
1591	2405
3583	4144
4506	5537
4190	5335
1430	4537
1807	2738
148	431
2533	5360
5335	5417
2869	3930
4738	5000
325	3043
3917	4056
930	5487
244	1248
4190	5000
78	668
3441	4688
2104	5459
387	1539
1852	3979
1807	4151
2746	3072
3994	5398
3298	3583
1194	2533
3239	3935
1031	3162
3943	5390
267	850
1771	3739
3416	4665
972	1743
3840	3930
1446	3661
4165	4962
4598	4922
2445	2880
3272	4487
493	4556
1561	4893
1561	5603
78	2964
3260	5232
398	1732
473	4135
618	2459
674	5487
4671	5006
1493	2555
1895	5073
1598	4186
2633	3902
1984	3495
121	205
3027	5624
398	2793
677	2420
3034	5471
2339	4859
1359	4718
3141	3742
1907	4480
783	3361
4914	4925
3350	5487
1056	5203
248	2918
1709	5537
2972	5073
1485	3413
1050	2533
641	4334
5158	5439
581	835
4406	4537
1907	4959
2533	5305
648	4156
414	3043
1176	5537
1519	2413
832	3859
3930	4854
1045	4165
757	2387
1612	2413
2107	4855
1466	3681
3465	3930
835	1561
2214	3811
2796	3878
3260	4543
132	5690
524	1561
1031	1150
566	3276
288	3948
347	2533
2413	3666
3133	5411
3511	3878
3333	5707
2156	2247
2568	4886
2069	2936
3782	3951
4496	4671
1050	1080
191	3743
360	3930
5000	5276
1839	3583
1907	4013
2278	3725
2940	3835
2459	3416
1050	5154
3689	4718
5057	5269
1381	5537
518	4026
3206	5018
2305	3051
3802	4496
2587	5756
1150	1907
4572	5646
3850	4706
1522	2247
3808	5487
979	2667
2252	4859
536	4388
493	4306
420	5387
19	1296
761	2305
36	4678
1992	5548
2742	3141
848	3260
355	5360
205	4673
2090	2775
679	2252
2380	5537
2214	3844
1155	5417
3930	5330
985	4102
3874	5110
2034	2129
650	1907
420	1952
5154	5305
3173	4671
3162	3930
761	2815
989	3133
3356	5487
236	832
3582	4388
4448	5210
420	3270
740	906
1502	4112
1907	5771
1743	2249
2689	4738
45	443
1446	4673
4556	5471
2526	3802
1108	2339
2104	2940
2041	2775
832	2497
877	4699
1502	2950
1225	1296
848	4543
1625	2413
493	4671
1539	3361
3948	4300
3874	5731
333	4855
1720	5537
1188	5380
3929	5114
835	3134
4148	5658
1627	2846
4788	5749
3582	5026
2197	3415
655	2834
204	3930
1971	5109
1401	2995
4624	5269
1309	4180
740	4048
72	4660
2856	5636
4886	5205
325	626
783	4148
4388	5731
2405	5621
2503	3300
298	1399
1381	2778
2934	4706
2397	3141
1303	4718
2856	5558
2608	5487
2677	4706
3665	4673
1647	4718
569	3599
2413	5701
1080	5360
1194	5154
3340	5154
1317	3524
4308	5773
54	5166
398	3998
3696	5444
3696	4535
2442	3696
842	3696
848	5232
504	2278
3167	4148
1570	2778
2926	4718
3930	5134
832	5408
2413	5364
45	1253
3412	4718
599	2413
2413	5534
1539	1561
398	1451
655	4456
655	4183
655	1564
567	655
3152	3994
445	5180
41	4922
420	1131
2288	5332
3790	4622
5410	5608
387	760
4537	4910
989	3931
3134	4556
832	4256
4962	5577
2320	3172
2065	3288
5110	5731
493	626
1318	3909
442	3272
2371	5754
1266	3948
1506	1807
1561	4155
2567	3930
2065	3943
51	3141
1032	5232
5276	5335
2123	3930
1892	2822
3930	4616
1907	4306
1406	4466
1370	1561
1743	5000
1172	4975
1190	2731
121	1082
5031	5362
1150	4671
735	4537
2526	4496
848	3441
569	4339
325	2106
2448	5006
1464	4537
369	3742
3538	3691
2779	4496
424	1944
655	4205
834	2880
4922	5409
1624	4181
2202	2420
2202	2887
688	4858
125	1811
106	2543
134	3968
713	3535
325	741
935	4537
1253	1992
4261	4742
1176	1570
556	2501
1065	5046
655	5602
1080	2156
1416	1898
2179	5487
347	1080
347	1050
1514	4922
3978	5057
4599	5487
420	1366
1890	5205
3269	4756
3495	3930
3838	5487
2806	4293
2850	4922
2954	5596
162	387
1080	5305
5196	5487
3167	5537
1203	1653
1511	2235
3665	3691
2413	3208
414	1031
35	3561
700	5340
3991	4718
3930	5671
2400	3790
982	3696
4388	5459
121	4859
355	1194
3930	5412
4246	4756
5	3930
1150	1539
422	1907
1591	2647
1241	2815
106	989
1031	4706
2543	3133
3354	5537
3874	5459
1465	4739
757	803
4265	4300
1539	3930
5154	5360
2384	3524
1042	5577
2413	4241
1236	4169
992	4556
420	3287
2202	2576
3739	4738
1764	4537
1661	5029
3159	3930
5362	5577
505	1892
625	3930
45	5548
1176	2526
751	5487
347	5305
424	2057
2855	4390
1561	4845
398	5233
2510	4288
4622	4706
2293	5537
832	878
834	3878
3931	5411
2040	3155
3133	3929
298	4112
1035	3058
493	1944
1693	2454
2141	4922
1561	2934
1280	2913
992	4155
2045	4802
106	5411
436	3930
566	3930
425	2413
325	387
2156	2533
1831	2165
3978	4624
2577	5537
1907	3034
1080	3340
417	1304
2106	5537
1446	5731
2989	5593
5253	5487
2568	5332
4718	5299
493	992
121	4755
4695	5511
621	2413
893	4695
2408	2413
125	3654
409	4276
3935	4791
121	3835
923	3583
1108	2940
3930	4877
1929	3325
515	2461
144	2362
726	5043
4673	5626
4118	5332
3930	4407
1146	2249
1895	5335
148	1225
3662	5031
165	723
4868	5593
476	1445
3939	4858
420	5475
2892	3619
215	4756
4695	5596
3437	3441
3106	4738
19	38
3582	5459
1109	5069
4537	5416
3513	3619
1890	2288
832	1062
3415	3867
741	1492
1928	5537
2334	2420
4192	4763
2221	4422
3948	4671
4718	5425
3298	5487
2761	4670
355	2156
2430	5214
4233	4666
451	4826
1266	1570
1598	1653
2713	3390
1021	5537
2288	4886
723	2405
1233	3935
727	3820
1585	3644
2775	4476
3771	4718
4118	4886
757	2484
860	3854
3141	3596
757	2959
2462	5444
2462	4535
2442	2462
842	2462
2675	3930
1143	3930
2326	4169
1852	4944
1937	3930
417	2918
2023	3141
851	4407
2400	3930
2794	4708
1374	3786
57	3141
424	493
3930	3969
1570	1709
1693	3166
2779	4706
3184	5697
3051	4955
3373	5487
4665	5320
162	3930
1907	3850
1989	2413
1754	3043
3535	3775
2257	4537
832	5389
744	2640
1709	4622
5546	5731
2413	2811
3943	5512
443	2312
3681	4802
3756	4772
3155	4126
148	4330
4431	5537
4671	5596
480	4639
729	4144
1561	4371
1031	1539
931	4041
1743	3775
954	2563
3141	4394
1330	3696
3969	5674
3714	5487
236	3696
4480	4671
148	2719
1571	4144
2789	3930
2400	4556
727	1561
3155	4522
3272	3497
741	4706
464	1466
3330	3390
429	5134
536	5731
4556	5596
4152	4718
2533	4500
2339	4388
741	4556
3929	3931
64	4630
4330	5100
1208	3619
431	3561
1434	4518
650	4496
740	3807
1406	4096
2396	5564
3538	4673
1266	4306
2287	4330
104	5454
2634	3876
377	4763
1446	3835
848	1032
1798	1852
1939	2038
2503	3790
1379	1573
4147	5737
3661	4859
5255	5537
1082	3582
228	5487
1309	5395
2104	2339
1104	2285
1363	2413
1944	4155
230	3930
2053	4537
162	2355
295	491
4718	5125
2731	4227
5026	5057
37	3497
2981	5640
225	1500
4622	5471
870	1275
1561	2152
1971	5763
2036	3930
2815	3051
5205	5332
3430	4256
1108	4755
1907	2293
3930	4951
204	4556
1744	3072
416	3325
106	3929
811	3655
160	2270
19	4330
2598	2852
387	4013
1053	4450
3747	4181
38	5100
2774	4886
1132	3854
518	632
2042	4537
2192	2837
1907	2934
414	5596
1570	3528
3184	4734
4706	5471
1883	2205
813	1099
1852	2948
745	4537
1150	3134
2830	3134
985	1304
1784	1835
1023	1099
741	2448
938	2413
2950	4112
148	1296
4961	5596
89	1511
3269	3930
1892	5114
2252	4077
2106	5447
1890	2774
416	3072
851	1031
3134	4246
2911	4898
1150	3034
193	2461
2779	3790
3905	3943
3135	4922
2734	2738
1743	3106
744	3964
493	4049
2576	3662
2880	4137
1992	3272
1907	4246
1807	4256
834	2796
1527	5542
3134	5255
2684	5056
1485	1974
1491	1957
347	5360
1561	3528
3084	5487
420	3236
1105	3058
325	651
4077	4859
2912	3790
3134	5596
37	4334
760	5596
121	1108
2516	5117
1907	4300
4718	5648
1798	2877
387	4496
918	5487
248	985
355	4500
2036	5537
1852	3349
1561	5658
948	3813
1413	2877
2285	3073
1852	2494
346	4491
3077	4545
1253	2312
2519	5564
2742	3583
2774	5332
4624	5026
4539	5470
2221	2314
526	1371
4911	4922
1885	4791
1050	3340
3134	5331
3691	5026
581	760
205	3835
5337	5391
112	1852
2516	3399
442	2575
493	4148
1852	2651
1007	4718
2125	2409
4977	5006
3930	5082
3930	5617
841	1292
1255	4144
493	3790
325	5596
1266	4961
655	5246
1564	3696
4446	4924
1150	4556
3030	4537
3043	5447
651	4756
267	950
1717	3141
536	3978
3677	4179
1561	4850
1348	5537
1455	1789
503	4671
4288	5756
2954	3300
2794	5111
1709	3134
1379	4227
1921	3497
1176	4666
2163	3473
1907	3802
1927	2204
1592	4556
536	5459
493	851
1859	5487
41	473
3930	5280
5178	5439
2339	3582
134	3798
5449	5546
3390	5130
38	148
3424	3602
5459	5731
811	1574
1266	2954
2389	5271
193	4209
701	4922
114	1035
493	760
4306	5596
757	1276
632	1019
4830	4922
2510	4356
3969	5471
1804	5398
1385	4115
445	4925
1907	2400
824	1693
121	2104
741	5471
2973	3288
1050	5305
5073	5276
1770	3935
3583	3708
2472	4955
830	3743
3930	5615
4671	4977
2074	3581
1190	3692
121	776
527	1561
1309	3146
427	1406
3959	5737
333	2647
2204	5586
3986	4549
162	760
3590	4855
863	3072
417	1163
2940	5626
965	3167
2459	3727
1732	3654
3437	5232
1466	1502
3172	3437
3665	3835
4148	4300
444	3141
3943	5266
1961	3943
1669	3943
347	1194
1892	3133
2954	3134
4539	5767
694	4665
1907	4142
1155	3739
121	5110
148	4704
3437	4543
811	3587
5487	5629
2577	5006
695	3858
979	2237
757	4934
989	2543
1709	2778
4374	5408
1183	3802
3240	3930
1155	4190
2887	5031
139	5318
2252	5110
3037	4327
2478	2713
2640	2738
741	3167
3043	4706
1275	3562
3184	5427
2221	4707
482	3141
493	893
1984	3930
982	2462
3696	3859
3062	4922
1852	2401
236	2462
134	1546
4859	5626
741	4148
325	3354
1108	1446
863	3325
443	1992
2221	4144
1511	2065
19	5769
538	4144
148	1062
2428	3366
1524	3141
2093	4178
2198	4163
741	4961
4049	5537
2391	4473
2380	3930
4190	5036
1031	2954
2156	5154
3134	5447
414	4706
4233	5004
3034	5596
134	5696
1465	2598
1357	2413
1155	1909
4859	5449
1200	5487
387	4480
2533	3399
2880	3819
2320	3441
493	1570
2880	3511
193	5078
987	3999
878	2462
248	2375
267	4293
3162	5574
2010	4955
640	2192
1492	5471
470	4276
1656	3581
2254	4523
1492	1561
1804	5542
1852	4768
2114	2856
1641	4424
139	4424
4584	5471
3	1341
493	1709
870	3821
1953	2413
3492	5423
2866	4556
1928	3134
613	4537
1318	4030
380	5487
3943	5321
2107	3590
1624	3747
2413	4764
3786	5030
1539	4506
2657	4267
424	4155
835	3324
835	3820
1155	5276
832	2834
832	1564
1807	3944
51	1571
1159	4718
205	1108
727	4616
387	5771
1485	4179
19	4704
1907	3324
164	3877
786	2794
4736	4855
1720	4695
72	4734
305	979
2413	4237
2698	4718
2413	2529
387	4850
757	2545
1811	4494
2413	4848
2882	3961
1183	1907
4922	4999
892	4718
3134	4306
4796	5487
347	3340
2413	4636
1921	4487
1296	5444
1743	5335
1865	3141
1883	3367
398	4199
493	2400
2922	4955
1570	4671
2445	3511
2742	4144
2106	4671
2901	3790
125	1676
3390	5345
347	2403
835	4431
3467	5073
3696	5389
811	5206
2287	5769
3930	5256
757	5513
985	2918
476	2808
3414	3930
3930	5021
2954	4480
4142	5596
102	2576
271	3930
1190	2950
4704	5100
4422	5487
1571	2221
569	641
1073	4867
2633	2973
3141	3507
893	4148
1266	4959
3237	4706
2877	4944
2287	4704
2322	2958
1770	4791
877	2956
832	4456
832	4183
567	832
3528	4706
1852	2927
5139	5487
226	5359
3114	3441
355	2403
387	1176
2320	3998
4500	5154
2539	3930
3943	4331
1771	5335
2918	5359
3930	4901
2780	3519
1800	2995
835	3159
695	1374
1715	1852
493	4480
1253	3497
802	2568
501	1190
2362	4156
3441	4729
1253	4487
2355	5537
417	2801
3930	5183
3043	4961
2339	3874
1815	3619
5061	5537
1852	2626
956	4424
2057	4756
1050	5360
5073	5335
626	1561
1150	1266
720	3524
1381	4622
1852	2622
1561	4623
1286	2979
